predicted,actual
7425.0,7425
5465.0,5465
2549.3,2477
5132.43,4979
18783.92,19201
44144.0,44144
4411.31,4354
8305.71,11205
14820.76,14524
51199.38,57405
47514.26,55347
3693.75,3727
71262.08,55696
5836.42,5760
3170.19,2057
3912.8,4213
52063.0,52063
76356.55666666666,73388
61564.52,60365
58769.8,60508
54777.0,54777
4540.53,4637
5880.5,5660
3305.51,3864
7679.89,7284
65529.0,65529
11785.61,8306
15567.0,20862
2836.0,2836
41128.08,41281
10588.96,10744
2900.0,2900
11326.51,11069
3166.25,3153
55946.04,55983
31935.21,37282
11343.5,9776
4827.0,4827
7731.93,6092
2341.6,2339
77634.83,67094
42604.74500000001,56588
12296.45,10744
72302.61,72738
57992.0,57992
70553.32,70793
12671.103666666668,11299
2349.61,2339
12044.94,13613
1887.99,1755
8613.52,7982
42457.0,42457
2131.38,2124
25770.219999999994,22140
5217.39,5179
45776.0,45776
5456.18,6213
60551.81,60160
9803.19,9723
55983.0,55983
6011.59,5942
3916.0,3916
56008.65,71056
2339.0,2339
42457.0,42457
71598.39,72065
4643.04,12920
5706.88,6484
4612.59,6658
50766.27,41314
52063.0,52063
9554.65,8286
7095.32,5293
5753.69,5603
6143.11,6568
4832.47,4783
4501.0,4501
65343.4,72125
2339.0,2339
6633.36,6840
10861.15,10680
1813.57,1694
5019.24,4971
6774.36,7215
10453.1,9756
2344.62,2350
6909.15,7019
20816.36,20760
6133.09,6339
3969.05,3788
6930.0,5012
52376.6,52175
2203.0,2203
69249.54,69885
56473.88,51819
37639.3,36565
5404.3,5176
57069.61,57742
44583.0,44583
7155.19,7106
61873.0,61873
4658.0,4658
2076.48,1694
5609.97,5276
4623.7,4499
5322.0,5322
45185.0,45185
5266.56,4417
62148.22666666666,49725
30970.5,29610
48851.0,48851
4896.0,4896
4637.0,4637
6294.0,6294
34197.125,32923
1830.0,1830
3103.7,3014
64396.55,72065
55983.0,55983
44280.0,44280
4011.59,3855
53056.24,55572
61873.0,61873
6395.0,6395
5812.89,5623
7564.59,6594
3037.98,3000
4464.34,4445
41053.24,37417
4859.27,4784
39740.07,39783
32859.0,32859
34460.0,34460
6256.53,5937
9971.0,9971
7623.65,5372
4539.22,4593
42321.0,47844
68821.435,78428
2826.81,2586
28510.0,28510
2208.0,2208
6420.87,7959
6109.0,6109
44277.18,44280
4452.0,4452
6792.02,18758
14921.5,15017
8835.97,8641
4559.39,4249
14149.78,14019
52586.0,52586
4573.54,4496
4769.0,5042
59525.55,57920
4594.62,4440
2377.39,2714
5403.12,5339
37963.77,37929
56107.32,55983
7707.18,7838
61539.07,61404
10128.39,12978
6540.18,6198
5281.8,5176
5542.35,5231
3395.54,3219
7581.49,10732
5084.81,4979
22199.06,22140
7386.05,5544
2667.44,1998
60260.0,60260
19326.09,13083
45185.0,45185
3997.9393333333337,4069
51707.0,51707
8976.25,8321
4618.3,4496
8536.55,7530
60456.13,58125
3423.0,3423
5637.85,5940
1650.91,1654
47395.0,47395
4319.23,4294
60260.0,60260
6225.34,6198
1830.0,1830
57283.47,57017
28413.6,27792
3498.96,4027
1781.77,1776
55377.0,55377
41101.0,41101
17262.484,17640
4259.23,4056
5672.39,5507
4649.49,4383
4873.3,5178
5817.0,5817
6664.82,6343
2238.8,2201
8350.92,7927
4568.6,4181
63217.19,49613
3509.35,3402
32859.0,32859
22310.8,22152
61918.99,73657
41064.0,41064
4027.61,4028
4589.0,4589
2247.84,2250
9427.33,8224
45883.0,45883
7805.31,7774
7822.81,7575
4564.33,3971
2464.0,2464
60574.92,60396
44280.0,44280
13740.38,14264
66928.0,66928
9098.73,9736
5968.91,6601
2339.0,2339
4911.66,4909
9731.13,11278
4835.12,5012
51707.0,51707
16479.77,19605
47586.0,47586
23838.0,23838
10090.95,9105
6343.39,7579
3428.33,3015
53178.77,53482
2142.39,2022
3379.0,3379
9387.95,9277
5439.46,5441
4474.5,4107
54608.0,54608
4827.0,4827
6147.5,6067
4453.54,4249
61061.33,60978
7139.8,7141
1788.0,1788
4001.12,3944
4496.61,4307
3492.45,3672
7520.26,7487
6284.81,5202
57017.0,62729
6088.81,6082
5348.23,4202
4976.745,4896
58125.0,58125
6533.77,6845
6488.0,6488
37985.0,37985
7634.4416666666675,6843
5656.0,5656
5002.53,4942
5223.07,4939
45257.0,45257
49896.0,49896
49896.36,49613
3568.0,3568
66836.53,88396
2686.74,2124
9802.558,12557
10565.83,11205
6447.06,6461
4594.56,4094
66155.0,66155
5680.01,5818
11192.603333333334,10785
49613.34,49553
1818.07,1776
5702.65,8375
12641.17,12166
64458.6,64173
19245.59,12223
45883.0,45883
6928.98,7424
7662.59,7080
9047.57,11803
2976.11,3093
12057.73,12166
49177.0,49177
9176.64,7424
58433.08,56588
4264.6,3519
5124.63,5635
4417.08,3959
2487.36,2339
2205.32,2201
54777.0,54777
5501.62,5523
10231.13,6443
65480.32,60232
6363.1,6458
2579.3,2516
40554.2,39499
5482.17,5483
2124.0,2124
8504.28,7877
66603.32,58315
51697.0,51697
7889.81,7484
4574.44,3932
5197.57,11940
62807.54,56273
84756.0,84756
2756.92,3108
11112.75,13813
4792.0,4792
3481.03,8014
4552.53,5207
2458.11,2230
7622.3,7423
3578.77,3467
53743.0,53743
60519.3,59254
14401.26,14620
2918.77,2780
7461.0,7504
5850.88,6082
3639.14,3549
45543.23,45185
6092.24,6167
51720.0,51457
3188.75,3090
6812.83,4979
27792.0,27792
5498.86,6164
6091.0,6489
11453.49,11385
4499.75,3379
61207.16,62891
1714.0,1714
11212.83,11664
7110.92,7529
32933.37,32859
55927.21,61273
13695.99,13089
62188.0,62188
6285.96,6271
4827.28,4836
6220.17,6067
47408.0,47408
4844.51,4752
6722.58,6489
9505.01,9788
12825.28,12990
64264.84,64173
4988.79,4979
7948.06,9169
9356.38,9201
24234.0,24234
4710.25,4672
64636.68,64285
60407.2,60396
5621.043333333332,5549
7275.0,7563
4500.0,4500
1795.1,1776
1802.33,1755
2499.8,2409
48010.22,48079
6518.963333333334,6450
5972.61,5325
41281.0,45156
8444.55,7413
7910.575,7920
6177.07,7366
10592.1,9746
7327.6,8803
13346.26,11444
11101.46,11069
13123.91,7124
51707.0,51707
10393.82,10318
6858.42,6296
6067.0,6067
8126.75,8111
10047.68,9893
52973.23,52175
4468.8,4491
4703.28,4172
10367.65,8560
3989.47,3971
38336.06,38099
4471.2,4363
50935.75,49725
60983.38,60978
5322.0,5322
6312.9,6287
4700.77,3153
37016.0,37016
60978.0,60978
3423.0,3423
55506.81,55502
6258.87,6297
3073.28,3000
3104.92,2994
4714.97,5152
54770.38,62729
12247.92,12214
12790.18,9840
13369.83,14040
12889.9,10818
6450.0,6450
9315.78,10090
4589.0,4589
49613.0,49613
5892.0,5892
5177.0,5177
57149.54,55377
5715.318333333334,7277
54608.0,54608
4810.53,4827
55093.02,54777
8750.28,8519
9255.26,7293
6132.0,6132
4914.51,4971
7212.23,5943
32859.0,32859
4528.05,4499
47212.64,42457
9384.67,5805
6841.23,6832
29764.0,29764
5772.0,5772
36712.0,36712
10787.63,11129
10933.13,10428
51817.0,51817
49725.0,49725
44286.79,44405
10138.54,10050
5377.88611111111,6133
40704.565,39622
45693.0,45693
3096.6,3153
5327.85,5320
61957.42,69065
7113.83,6339
2150.0,2150
45825.04,44546
62909.64,61933
4424.35,4417
8281.38,8043
13275.93,12605
11889.18,12003
11554.98,11730
5521.14,5500
42306.85333333334,42312
3531.526666666666,4069
6996.126,6651
4633.3,4637
11334.35,11310
17335.185,13629
8966.87,8148
13645.13,14524
14002.31,14390
45863.26,52749
7289.64,7420
9125.72,9141
4392.59,4266
4106.59,4020
5516.41,5507
3590.95,3551
18929.37,20507
16439.02,12675
7517.12,6840
4610.98,4033
51679.17,45257
6700.94,6163
5458.8,5635
5964.2,5960
3669.08,3496
7499.37,7805
80209.96,93417
32859.0,32859
48795.0,48795
7275.45,6009
32025.6,27792
7774.0,7774
39321.0,39321
40109.06,36565
15186.53,15522
75021.83,81914
42329.93064285714,56588
2785.3,2792
2888.03,2738
12336.0,8456
4362.18,4445
3762.66,3996
52793.4,52715
8735.6,8719
80423.54,98839
4495.78,4417
2667.0033333333336,2329
6711.0,6711
55983.0,55983
4708.79,4721
2643.89,2329
43910.0,43910
3948.6,4170
9691.48,13105
8773.06,7639
5828.59,9142
6208.24,6146
55405.55,55502
58335.0,52063
13538.24,13212
60160.0,76736
6931.44,6583
6686.33,7012
11780.321666666667,11205
2378.26,2361
2631.0,2477
41064.0,41064
54810.53,54115
6164.67,6990
10105.98,8408
12211.47,12138
3101.26,2723
4250.69,3862
54684.0,54684
35074.66,34472
54684.0,54684
48499.72,47429
61179.6,60978
5703.23,4193
5281.28,5282
64076.68,69997
6309.53,5954
62524.0,62524
2215.4335,2098
4055.41,3988
9839.66,10269
4008.54,4000
54608.0,54608
49177.0,49177
53164.0,53164
9343.91,9555
3988.0,3988
6117.56,6582
5261.26,5276
3879.29,3288
4109.65,3962
54684.0,54684
10950.98,10643
2124.0,2124
62188.0,62188
60949.0,58125
36577.0,40945
51817.0,51817
9047.64,8803
11762.24,11703
66112.95,66063
11702.52,11520
52179.9,51707
9318.44,9506
5774.6,5772
5981.3,6290
2448.29,2410
7453.65,12951
23898.0,23898
55732.8,51372
50271.0,50271
67131.84,66928
3466.0,3466
66777.34,91039
12356.67,8832
55377.0,55377
11524.8275,11383
33943.33,34043
60396.0,60396
6202.05,5477
42366.0,41281
60275.4,68317
6611.0,6489
4957.86,5093
2484.75,2409
6459.45,6450
6232.21,6510
15596.106000000002,13524
4896.0,4896
7874.5775,5483
3994.0,3994
57835.91,51697
10107.017,10090
4129.5,4111
11236.903333333335,11696
52906.05,51819
57162.6,54777
59447.05,75709
6078.03,6082
3022.97,3014
10316.36,10243
4435.15,4453
74567.66133333334,82553
3955.85,3365
54608.0,54608
43793.6,43711
6243.94,6122
7007.0,6821
5775.52,6370
6165.43,5603
56404.53,56590
54936.04,54777
6850.446666666668,6458
6410.191666666667,6356
5441.0,5441
16183.91,19888
1724.63,1714
3183.57,3000
4434.1,4416
11072.1,11129
4621.59,4416
5370.36,5624
4282.06,6161
5003.68,5276
5275.51,5502
47724.92,47217
60232.0,68184
6552.37,7469
6365.365,6270
35901.26,35532
49725.0,49725
49553.0,49553
5616.59,5135
3201.51,3090
4425.2,4416
5175.98,5163
66683.17,66063
5956.11,3811
4111.0,4111
4502.0,4502
3073.16,3071
9323.94,11048
3133.43,3090
9926.57,7728
6431.22,4977
14541.28,12150
31947.28,31982
51697.0,51697
63716.19,78495
6160.47,7490
6183.39,7017
6896.37,10802
53152.0,53152
19850.13,19459
53209.0,53209
10736.95,7927
5833.74,5823
6988.185,6159
7387.95,7411
6281.43,6319
14860.653333333332,15204
54808.12,53743
4403.48,4033
28872.0,28872
4627.68,3234
41314.0,45189
55157.25,53645
6226.68,6226
60365.0,60365
49613.0,49613
14442.41,15720
5956.85,5949
4610.38,4496
51707.0,51707
16213.08333333333,15317
50637.8,49725
11126.07,10836
85852.51333333334,79211
5960.65,6082
57943.4,57920
5033.2,4896
5441.0,5441
4294.0,4257
1728.84,1694
6683.91,6488
23898.0,23898
7907.01,8133
5554.63,5292
5014.84,4672
5511.82,5488
4266.1,4249
3118.51,2359
3093.86,3153
6570.09,5408
11168.81,10961
1443.0,1443
82493.98,77501
8049.77,8112
38043.0,38043
3914.7,4134
49177.0,54889
2326.44,2327
56228.01,57017
6461.98,6461
15169.8,14880
44419.4,44144
55973.38,55983
58962.31,59021
6621.8,10979
5705.03,5888
5543.19,5314
11495.415833333334,11205
51345.0,51345
3100.0,3100
12251.31,10058
39499.0,39499
10475.5,10271
4741.43,4755
1952.53,1788
6570.86,6324
55314.28,55377
16819.89,15690
7358.98,5103
9006.75,10121
41281.0,41281
2916.7,3855
10803.94,10744
7601.69,7425
5959.8,6468
4046.98,3754
5027.38,4977
10250.86,8148
2960.0,6618
5454.35,5441
4742.14,4789
51712.07,51372
13746.7,13773
60978.0,60978
6358.13,5315
57467.43,57017
65439.72,53645
7173.89,6461
5238.48,5221
5527.07,5441
26059.41,20979
32923.0,32923
10109.04,12267
14106.3,15813
3466.0,3466
6692.942500000001,7434
6541.35,6450
6447.49,5715
55166.12,54896
12441.31,12538
5411.066,3594
9742.94,7412
54896.0,54896
3902.76,2022
5935.01,5954
13763.22,15679
55101.96,54841
43933.02,57405
7770.18,8475
69450.33,65517
6454.28,6256
3200.93,3090
4381.32,4387
2610.091,2714
64781.4,64285
9528.62,10638
1105.0,1105
53807.66,51372
44280.0,44280
60396.0,60396
9122.21,24121
62813.66,70543
48851.0,48851
4627.3,4648
2566.88,2339
9979.403571428571,12315
5040.38,5007
60669.24,60555
45883.0,45883
61078.8,60978
7488.4,7420
67928.72,60260
2410.0,2410
9901.33,11395
7891.79,6529
53164.0,53164
4723.33,5152
5521.03,5467
7813.0,7813
89729.0,89729
58270.2,51819
45600.0,45600
4006.64,3999
52610.12,52175
7602.3,7237
9920.44,7991
10997.925666666666,12544
22152.0,22152
56476.0,56476
8879.04,8867
4823.02,4456
14770.78,15750
4671.6,3563
62033.72,66267
4419.8,4416
69969.98,69244
67527.96,63725
4203.0,4086
2476.0,2476
6063.55,5949
6131.38,6158
4426.45,4417
5520.22,5437
5971.04,5141
23944.0,23944
56058.0,56058
5949.0,5949
55767.1195,55502
12911.41,11803
7190.7,13801
47491.93,44863
8596.34,8965
5670.74,5632
3815.58,3153
86856.16,80129
3975.78,3944
37985.0,37985
10913.7,8274
15128.86,20445
2346.61,2339
42521.0,42521
2479.09,2410
39376.8,39766
3732.55,3700
13140.04,12474
20379.77,19235
9433.0,9433
3853.36,3860
6232.91,6075
14605.935,16991
17417.78,17958
3279.97,3860
61873.0,61873
4468.05,5983
62321.66,58125
6424.39,6412
4244.43,4097
7242.8,7227
7724.698333333333,8177
68887.64,67004
2495.23,2480
7589.19,7575
12011.24,12054
4143.77,3855
6492.81,6487
3994.0,4654
6328.15,6262
6545.46,6488
5020.21,5093
4232.42,4257
6691.21,5600
5949.0,5949
49823.72,49553
4589.0,4589
56424.69,56476
5562.53,5500
4493.63,4500
55372.64,55377
7824.56,7813
4516.91,4649
6889.04,6905
49896.0,49896
54024.71,54608
51954.52,59827
79225.8,79349
5630.63,4284
10074.7,5942
5033.88,4724
7155.59,6479
69168.0,69168
13072.96,14314
4499.0,4499
5250.77,5410
16702.04,15082
6519.34,5954
14238.733,13752
6522.39,6578
11507.79,11415
66024.36,64173
51475.87,51595
22140.12,22140
50090.12,49613
3248.54,3000
5626.2,5622
6023.32,5950
67144.83,96617
12211.16,10961
29580.72,38590
1714.26,1714
4310.09,3999
4879.3,4363
6449.38,6048
49810.94,49613
5857.3,6109
11206.51,11205
41314.0,41314
3629.81,4706
5016.71,4961
5966.31,5955
12325.4325,10373
4108.358333333334,3401
44533.08,32230
12586.1,11372
57654.6,57453
6092.64,7176
5507.0,5507
20760.0,20760
6026.12,5960
46140.6,45995
3457.6,3000
4055.97,3999
58811.88,57081
49540.14,50957
7217.54,7221
65773.48,64285
17335.11,12360
13163.44,13054
61873.0,61873
14562.03,14524
49725.0,49725
51329.42,51707
3327.74,3175
6871.1,6398
3750.42,8696
5632.0,5632
7464.45,9978
62829.72,47395
6067.0,6067
5993.1,5949
1714.0,1714
2798.73,2823
4500.0,4496
53645.0,53645
4566.41,6359
17301.06,13083
4950.17,4881
4296.89,4099
3941.76,3569
5857.18,5942
15116.99,14303
50326.82,37658
17695.14,14775
67090.50166666666,54608
48558.2,51697
5609.53,5610
48854.52,49553
5889.13,5771
6299.26,6294
4400.21,4387
53262.45,57554
4673.31,4672
85400.05,80566
2746.98,2723
6852.78,5042
3916.0,3916
5949.0,5949
7192.4,7081
29803.65,32439
38099.0,38099
64247.04,62560
16051.23,12408
6604.98,6633
5123.53,4477
70131.49,67004
5322.0,5322
8275.19,7955
3844.0,3844
5114.17,5102
6406.49,7133
52117.93333333333,42457
6085.72,6089
53164.0,53164
5892.0,5892
52723.24,49725
49772.04,49613
5549.0,5549
1729.06,1714
6235.81,6194
2098.0,2098
16872.04,26818
11581.99,13146
4043.29,3979
6374.71,5610
12692.52,12366
3151.68,3129
6795.53,6461
5084.07,6313
4500.0,4500
4379.89,4294
40862.16,32230
7978.3,8043
2410.0,2410
23127.67,10785
9805.88,9420
6893.99,6696
5549.0,5549
2843.32,3918
4776.37,4519
6003.07,4939
13058.54,13054
5057.39,5019
64820.79,62591
6754.95,6488
3077.71,2339
5721.74,5618
6986.883333333334,6055
4815.52,5127
7499.99,7496
4862.085999999999,4390
45693.0,45693
50205.4,50271
11587.52,11675
7486.75,7488
3654.71,5230
9104.46,9349
53743.0,53743
62415.72,68317
52920.26,59649
1776.0,1776
4921.13,4896
3087.52,2482
5979.59,6353
45227.24,44682
66946.8,62729
7635.13,7286
49725.0,49725
6288.06,6577
3086.33,3090
6508.93,6568
10228.61,8869
4728.695,4338
7367.42,7728
27976.0,27976
42312.0,42312
28510.0,28510
4261.7,4030
5403.13,5253
6062.97,4746
61760.46,60508
65907.32,61583
42457.0,42457
5054.93,6200
6320.65,6170
10359.23,10054
61212.0,61212
11922.82,11139
2305.76,2309
4969.98,4942
3533.4,3987
51707.0,51707
4173.89,4123
4909.29,4977
10073.38,5174
12687.88,12468
41269.0,41269
47586.0,47586
56476.0,56476
55826.03,51875
5961.37,6370
10822.33,10680
5176.55,5375
7083.28,9064
6415.76,6633
11118.1,12490
7128.21,7660
17136.08,13629
7910.618,6195
52639.8,52287
12845.06,14074
4502.83,4500
2755.47,2343
2509.22,5413
44144.0,44144
9818.8,7488
14743.31,10614
16174.693333333333,16212
7124.88,7141
2410.0,2410
45883.0,45883
5497.02,5500
6292.0,6292
60220.63,79815
5949.0,5949
49613.0,49613
11047.49,10643
2464.0,2464
56133.0,52287
4854.97,4656
6653.93,5023
60928.34,59254
5298.63,4086
5761.0,5761
7049.75,7521
54608.0,54608
3033.566666666666,3024
57017.0,57017
4531.49,3876
66558.6,64173
5392.49,5102
6363.98,5103
4971.0,4971
5070.205,6032
55446.38,54841
4028.0,4028
13511.84,9988
51595.0,51595
6502.72,8816
15304.55,16254
11249.58,13725
60809.05,56702
13667.58,12792
7491.32,5138
58704.47,56588
12429.5,11129
49177.0,49177
6494.08,6512
6577.59,5954
4836.91,4603
6042.85,5960
12028.5,16017
11698.364666666668,13260
2339.866666666667,2339
4687.49,4663
54086.0,52715
13829.35,12453
11225.53,11205
6716.33,6710
12369.286666666667,12054
42182.78,43697
51595.0,51595
53227.16,53152
4989.38,4971
3466.0,3466
6669.2,7022
65295.24,60365
9275.49,9536
59164.57,59254
2866.36,3622
48687.48,48795
5943.99,5937
3555.64,10672
2429.6,2409
2431.24,2410
59124.1,51819
3961.0,6310
73208.63,69168
6197.83,5894
2977.19,2862
42521.0,42521
7776.735,8123
45693.0,45693
6055.38,5937
44736.32,44280
17619.1,18354
6125.54,6133
18498.95,21528
4287.0,4099
6900.85,6489
5053.22,7909
8589.0,8589
1892.355,1890
47395.0,47395
14906.145666666669,13429
58841.8,59021
10905.21,10680
6901.15,5954
7127.18,6275
62267.52,62045
12320.67,12391
4817.02,4977
12150.14,12138
4656.51,4417
5798.82,5790
5955.11,5824
7653.51,7329
14002.4,12633
9559.438,13435
55048.96,71056
10969.86,10744
3998.75,3965
45574.64,45257
6324.0,6324
3189.21,3389
11456.534999999998,12544
2700.0,2700
3421.11,3393
51556.53,51707
55502.0,55502
7209.0,7763
52528.64,52392
55087.0,55087
14442.8,14348
4502.0,4502
60560.94,64659
3491.32,3423
6561.93,6568
3150.0,3150
1566.6268333333335,1551
2414.1,2336
4501.0,4501
20480.65,18588
6067.0,6067
57081.0,57081
3334.0,3334
66808.17,46041
4486.52,4028
4614.94,4556
7126.6,6843
37145.0,36980
4495.13,4496
2352.42,2339
9583.5675,9643
5925.17,5942
4009.35,4048
13520.61,19807
5162.28,4663
1984.2,1890
14826.18,17222
8197.91,7584
51875.0,51875
2277.43,2203
4099.0,4099
68900.97,76545
66934.77,51457
5209.15,5206
53164.0,58876
10989.09,11319
2963.72,3108
4024.45,3381
52950.2,51707
35490.0,35490
4502.0,4502
44280.0,44280
3929.71,4007
57150.92,57081
5974.24,4891
4414.85,4381
3375.3,3357
6288.74,6287
68004.39,75721
54796.2,54841
59033.0,59033
5940.65,6048
53115.3,67130
51457.0,58032
20684.0,20684
6311.75,6296
45097.0,49465
53209.0,53209
8103.39,8803
3536.28,2704
6378.34,6489
45693.0,45693
3862.0,3862
12701.35,11629
6177.12,5943
14440.47,7167
51457.0,51457
6863.49,6863
53408.09,49553
67971.84,66928
69201.0,66063
8042.72,7633
4196.69,4149
4448.16,4190
5250.42,5766
6232.57,5955
41251.17,41281
11239.96,11409
4479.46,3756
4408.99,4338
6734.67,7919
7752.05,7425
4501.0,4501
6219.67,6395
10519.69,10773
54437.15,52715
4482.88,4417
5048.48,5276
4283.65,4594
7252.19,7653
55733.7,62255
2777.4,2050
6508.268333333333,6450
51457.0,51457
4918.58,5017
49725.0,49725
3534.84,3569
2901.0,3266
2244.18,2250
60600.1,60260
4411.63,4863
50868.0,50868
5633.36,5227
5138.77,5102
60680.82,60508
3738.5,4477
9121.8,13308
1714.0,1714
22088.36,21870
2901.0,2901
62303.14,62188
2588.18,2792
12144.77,12138
60396.0,60396
30011.600000000006,29992
5086.02,5178
50890.96,53620
30424.62,38590
6260.71,6262
37985.0,37985
4275.42,4262
13357.304666666665,5949
5115.89,5060
62658.71,60978
3952.36,5909
22140.12,22140
12774.42,11954
4265.97,4294
6270.78,6226
11840.57,12393
6454.880666666667,6489
6648.99,6502
8250.95,8336
17604.0,17604
8214.48,8613
49177.0,49177
5399.26,4541
5838.68,6172
4661.28,4556
2604.35,2477
10330.55,11821
2900.39,2767
2342.57,2336
6362.1,6324
4859.6,4784
56424.85,42521
18181.21,21213
7162.482,6893
3770.49,3546
6169.98,5231
39321.0,39321
3072.01,2201
5070.3,4713
5834.28,5276
3248.02,3251
44787.0,44787
2901.0,2901
3165.88,3000
10110.01,10058
6353.6,6324
5718.72,5177
5949.0,5949
80509.9,80566
54608.0,54608
14382.2,14524
3324.0,3324
46792.11,50473
9597.73,13398
15883.2,16782
4896.0,4896
64330.92,68317
91281.66,84222
6837.06,18723
50345.71,50271
2276.0,2276
4501.96,4502
74758.81,74844
58707.68,57992
4263.5,4169
5906.79,6122
14485.11,16099
5962.11,6082
3448.03,3662
5150.48,3860
58707.68,57992
65242.91,47574
6304.947999999999,6463
4001.0,4001
69630.8,69168
41319.75,41281
60396.0,60396
4141.84,4390
61179.6,60978
57787.24,67473
7461.34,7764
2549.69,2823
5254.8,5206
23377.82,22140
4765.98,4672
5751.06,3987
39680.44,39783
5256.57,5224
4798.47,4827
3944.01,3734
66404.17,60365
5779.77,5700
4400.27,3916
9302.13,8088
2359.85,2111
4751.81,4755
39377.0,39377
25578.68,22152
4366.23,4202
3014.0,3014
10932.13,10967
6044.86,4969
1543.0,1543
60489.34,59929
52461.72,52287
52351.96,52175
3120.27,3633
4978.17,4979
5702.25,5959
54896.0,54896
4942.14,5200
9266.33,13105
12610.25,10604
8111.0,8111
6704.21,6489
6379.17,6262
3869.0,3869
74980.03,71117
12354.225,12150
53130.36,52287
5669.11,5660
5760.78,6077
5116.86,4979
7657.92,7584
38043.0,38043
5937.0,5937
17193.55,15625
28298.88,22140
66343.78,61933
52175.0,52175
4726.85,4779
45995.0,45995
7805.76,7774
6460.34,7053
4227.55,4099
6649.63,6489
46097.0,46097
5197.65,5177
4506.9766666666665,3276
38068.46,37985
42133.5,41281
3851.02,4067
51870.28,51817
10035.992,12990
9909.37,9201
16091.51,13060
55983.0,55983
60362.61,60260
13001.16,13103
5866.02,9651
5991.5,6314
21601.01,15794
5278.33,6017
20760.0,20760
7823.76,7768
7649.32,7269
2634.96,2480
61957.42,59254
2124.0,2124
6468.33,5955
5812.44,5493
38093.3,38099
59459.4,57057
8281.21,7518
57019.87,54608
5206.0,5206
6138.95,5954
54825.72,54777
62522.12,69997
45616.845,32859
7343.06,7353
2991.15,3219
2124.0,2124
5879.2,6295
3122.68,3361
6109.0,6109
64762.15,58125
7537.47,7576
5177.0,5177
51247.69,63816
4845.58,4086
5507.62,4071
39555.0,39555
62909.3,58315
53152.0,53152
5651.07,5178
44144.0,44144
59748.6,60074
8803.0,8803
7684.85,6578
11197.59,11088
6518.82,6502
10810.2,11310
1444.0,1444
10518.89,10744
6265.15,6262
17620.91,17548
51457.0,51457
4213.15,4389
6113.16,7117
29231.52,27864
6000.66,6432
3016.0,3016
2410.0,2410
63133.14,66940
4049.9,3275
4687.0,4687
5441.0,5441
86241.35,80129
2618.04,2228
13693.638333333332,13524
5422.52,6207
5103.01,5103
11073.45,13483
2361.0,2361
22152.0,22152
9591.57,7352
53743.0,53743
49140.9,47702
6755.52,6791
10138.77,10355
6290.35,6262
11881.56,14314
3620.99,3625
6985.66,6363
60433.46,58315
5950.38,5888
2339.0,2339
11747.466999999999,12013
4791.27,4357
60374.86,60396
8403.97,10355
4348.32,4357
4552.1,4709
11276.9,11319
5224.41,4969
60279.56,54777
1890.0,1890
62355.34,62591
12222.415,11246
4484.36,4173
12051.68,11205
50214.11,49613
37597.25066666667,36700
64119.24,64173
6294.0,6294
45883.0,45883
6519.38,6512
5396.55,5114
6296.0,6296
4637.0,4637
4348.53,4099
5107.45,5098
6741.05,6932
8175.41,8140
5781.28,7045
44405.0,44405
5689.01,4672
60620.01,60508
1545.45,1788
10553.21,9277
42746.0,42746
42746.0,42746
66286.5,66155
6392.16,6387
51747.43,51707
4174.119166666667,2057
4399.84,4484
11944.0,12611
54753.65,54684
5920.07,5772
58849.59,58125
6113.6,6444
85326.35,90512
12682.49,11129
50814.76,45805
4500.0,4496
52082.83,51817
4593.583333333334,5414
6108.67,5953
4488.44,4491
8185.74,7982
5280.01,4969
8935.44,8885
2210.6,2208
101191.96,89729
6937.12,6568
14035.41,13524
9007.19,5955
51457.0,51457
60978.0,60978
4308.4,4667
8052.43,7838
2398.0625,3191
5378.15,5595
75523.65,72339
4027.6,4020
2378.24,2150
59434.81,57920
7209.62,6970
57030.75,63277
29267.37,25470
5357.14,5203
60946.06,69885
18330.27,20288
13627.23,8601
6336.29,6271
6686.85,6723
50205.4,50271
11324.28,13818
4721.88,4755
4739.83,4715
48482.42,45600
6456.3,6450
2723.0,2723
6492.7,7012
70476.41,82460
35554.0,35554
11898.732,11247
70518.08,69244
3417.13,3397
70220.0,70220
4440.14,4564
9468.98,8292
44160.5,38099
54235.2,53440
5737.7,5660
9195.82,9073
9276.54,9201
6519.38,6512
43500.46666666666,54777
4959.4,4637
51707.0,51707
18476.31,17683
5434.36,4793
5568.71,5772
42521.0,42521
2178.13,2050
6518.04,7043
15733.123476190476,12454
6082.51,5696
4590.78,4541
8853.8,7804
5207.09,4836
15514.11,18030
4272.0,4272
5979.15,4555
17013.16,18879
2124.0,2124
7239.67,7412
3927.75,3988
4260.82,4202
9336.7,9318
50868.0,50868
54777.0,54777
56151.59,67473
3278.08,3389
6371.8,4294
4168.92,4007
5207.29,5019
36674.45,36577
4831.96,4827
9412.5,9178
4449.0,4449
4753.52,3072
5914.87,5523
5954.0,5954
57482.6,56588
6456.3,6765
51707.0,51707
4012.13,4007
38865.1,36660
55257.24,52287
3971.5,2723
5177.0,5177
3279.11,2463
4474.85,4099
1776.0,1776
48893.88,45805
6512.84,6577
4422.8,4427
10023.82,9719
9771.02,9241
6769.1,6797
3185.39,3090
10234.33,11319
5833.17,5946
21158.0,26396
5933.3,5953
3967.35,3940
5114.17,5102
7584.0,7584
16424.32,11854
11427.77,11164
2807.37,3385
3862.0,3862
5095.01,4456
3518.07,3489
2700.0,2700
6292.0,6292
13207.14,16278
